2.9028,6.0093,1.1484
2.9028,0,1.914
2.9028,0.27384,1.1484
2.9028,0.51396,0.82027
2.9028,0.54767,0.71774
2.9028,0.72458,0.74894
2.9028,0.82151,0.6152
2.9028,0.90936,0.68903
2.9028,1.0964,0.68903
2.9028,1.1019,0.68903
2.9028,1.318,0.86129
2.9028,1.3793,0.74894
2.9028,1.5607,1.0766
2.9028,1.8333,1.0766
2.9028,2.1129,1.0133
2.9028,2.3986,0.90662
2.9028,2.6906,0.90662
2.9028,2.9874,0.78299
2.9028,3.2841,0.82027
2.9028,3.5809,0.86129
2.9028,3.8777,0.90662
2.9028,4.1745,1.0133
2.9028,4.4712,1.0133
2.8681,2.5615,1.1484
2.8681,2.8241,1.0133
2.8681,3.0866,0.90662
2.8681,3.3492,0.86129
2.8681,3.6118,0.95698
2.8681,3.8699,0.95698
2.8681,4.1224,1.2304
2.8681,4.3695,1.2304
2.8681,4.6114,1.3251
2.8681,4.8375,1.1484
2.8681,4.9553,0.78299
2.8681,5.0417,0.82027
2.8681,5.2036,0.71774
2.8681,5.2261,0.71774
2.8681,5.3926,0.68903
2.8681,5.4447,0.6152
2.8681,5.5538,0.74894
2.8681,5.6843,0.63799
2.8681,5.7345,0.74894
2.8681,5.924,0.86129
2.8681,5.9368,0.90662
2.8681,6.1636,1.4355
2.8681,0.11961,1.4355
2.8681,0.34635,0.90662
2.8681,0.35923,0.86129
2.8681,0.54872,0.74894
2.8681,0.59885,0.63799
2.8681,0.72934,0.74894
2.8681,0.83846,0.6152
2.8681,0.89058,0.68903
2.8681,1.0571,0.71774
2.8681,1.0796,0.71774
2.8681,1.2415,0.82027
2.8681,1.3278,0.78299
2.8681,1.4457,1.1484
2.8681,1.6718,1.3251
2.8681,1.9137,1.2304
2.8681,2.1608,1.2304
2.8681,2.4133,0.95698
2.8681,2.6714,0.95698
2.8681,2.934,0.86129
2.8681,3.1965,0.90662
2.8681,3.4591,1.0133
2.8681,3.7217,1.1484
2.834,2.8954,1.0133
2.834,3.132,0.78299
2.834,3.3686,1.0133
2.834,3.6053,1.0766
2.834,3.8381,1.3251
2.834,4.0659,1.3251
2.834,4.2888,1.3251
2.834,4.507,1.566
2.834,4.7199,1.3251
2.834,4.9142,1.1484
2.834,4.9911,0.78299
2.834,5.0915,0.82027
2.834,5.213,0.71774
2.834,5.2533,0.71774
2.834,5.401,0.71774
2.834,5.4287,0.6152
2.834,5.5438,0.71774
2.834,5.6423,0.59399
2.834,5.7018,0.71774
2.834,5.8559,0.78299
2.834,5.8764,0.82027
2.834,6.0696,1.1484
2.834,0,1.914
2.834,0.21363,1.1484
2.834,0.40678,0.82027
2.834,0.42726,0.78299
2.834,0.58144,0.71774
2.834,0.64089,0.59399
2.834,0.73937,0.71774
2.834,0.85452,0.6152
2.834,0.88221,0.71774
2.834,1.0299,0.71774
2.834,1.0702,0.71774
2.834,1.1917,0.82027
2.834,1.2921,0.78299
2.834,1.369,1.1484
2.834,1.5633,1.3251
2.834,1.7762,1.566
2.834,1.9944,1.3251
2.834,2.2173,1.3251
2.834,2.4451,1.3251
2.834,2.6779,1.0766
2.834,2.9145,1.0133
2.834,3.1512,0.78299
2.834,3.3878,1.0133
2.8004,2.9498,1.0766
2.8004,3.1661,0.95698
2.8004,3.3823,1.1484
2.8004,3.5986,1.1484
2.8004,3.8117,1.566
2.8004,4.0202,1.566
2.8004,4.2242,1.566
2.8004,4.4238,1.7226
2.8004,4.6191,1.7226
2.8004,4.8043,1.3251
2.8004,4.9748,1.0766
2.8004,5.1317,0.86129
2.8004,5.218,0.68903
2.8004,5.2762,0.71774
2.8004,5.4091,0.63799
2.8004,5.4137,0.66253
2.8004,5.5378,0.68903
2.8004,5.6069,0.59399
2.8004,5.6787,0.71774
2.8004,5.8002,0.71774
2.8004,5.8329,0.71774
2.8004,5.9934,0.90662
2.8004,6.0018,0.90662
2.8004,6.1867,1.4355
2.8004,0.096521,1.4355
2.8004,0.2814,0.90662
2.8004,0.28976,0.90662
2.8004,0.45026,0.71774
2.8004,0.48301,0.71774
2.8004,0.6045,0.71774
2.8004,0.67625,0.59399
2.8004,0.7454,0.68903
2.8004,0.86949,0.66253
2.8004,0.8741,0.63799
2.8004,1.007,0.71774
2.8004,1.0652,0.68903
2.8004,1.1514,0.86129
2.8004,1.3084,1.0766
2.8004,1.4789,1.3251
2.8004,1.6641,1.7226
2.8004,1.8594,1.7226
2.8004,2.059,1.566
2.8004,2.263,1.566
2.8004,2.4715,1.566
2.8004,2.6845,1.1484
2.8004,2.9008,1.1484
2.8004,3.1171,0.95698
2.8004,3.3334,1.0766
2.7673,3.1768,1.1484
2.7673,3.3768,1.2304
2.7673,3.5768,1.566
2.7673,3.7743,1.566
2.7673,3.9676,1.566
2.7673,4.1567,1.566
2.7673,4.3417,1.566
2.7673,4.5228,1.7226
2.7673,4.6999,1.7226
2.7673,4.8647,1.3251
2.7673,5.0173,1.0133
2.7673,5.1588,0.95698
2.7673,5.2192,0.74894
2.7673,5.2899,0.71774
2.7673,5.399,0.63799
2.7673,5.4114,0.63799
2.7673,5.5284,0.63799
2.7673,5.5758,0.6152
2.7673,5.6555,0.74894
2.7673,5.7527,0.63799
2.7673,5.7936,0.68903
2.7673,5.9295,0.82027
2.7673,5.9435,0.82027
2.7673,6.1063,1.1484
2.7673,0,1.914
2.7673,0.17684,1.1484
2.7673,0.33967,0.82027
2.7673,0.35369,0.82027
2.7673,0.48959,0.68903
2.7673,0.53053,0.63799
2.7673,0.62764,0.74894
2.7673,0.70737,0.6152
2.7673,0.75476,0.63799
2.7673,0.87182,0.63799
2.7673,0.88422,0.63799
2.7673,0.9933,0.71774
2.7673,1.064,0.74894
2.7673,1.1244,0.95698
2.7673,1.2659,1.0133
2.7673,1.4185,1.3251
2.7673,1.5833,1.7226
2.7673,1.7604,1.7226
2.7673,1.9415,1.566
2.7673,2.1265,1.566
2.7673,2.3156,1.566
2.7673,2.5089,1.566
2.7673,2.7064,1.566
2.7673,2.9064,1.2304
2.7673,3.1064,1.1484
2.7348,3.1816,1.4355
2.7348,3.3682,1.3251
2.7348,3.5548,1.7226
2.7348,3.7397,1.566
2.7348,3.9207,1.566
2.7348,4.0977,1.566
2.7348,4.2708,1.566
2.7348,4.4403,1.7226
2.7348,4.606,1.7226
2.7348,4.7655,1.4355
2.7348,4.9141,1.4355
2.7348,5.0526,1.1484
2.7348,5.1816,0.90662
2.7348,5.2179,0.71774
2.7348,5.3019,0.74894
2.7348,5.3846,0.6152
2.7348,5.4139,0.66253
2.7348,5.5216,0.6152
2.7348,5.548,0.57419
2.7348,5.6377,0.71774
2.7348,5.7114,0.63799
2.7348,5.7631,0.68903
2.7348,5.8748,0.74894
2.7348,5.8983,0.71774
2.7348,6.0382,0.90662
2.7348,6.0441,0.90662
2.7348,6.2016,1.4355
2.7348,0.081634,1.4355
2.7348,0.23904,0.90662
2.7348,0.24502,0.90662
2.7348,0.38492,0.71774
2.7348,0.4084,0.74894
2.7348,0.52013,0.68903
2.7348,0.57178,0.63799
2.7348,0.64545,0.71774
2.7348,0.73516,0.57419
2.7348,0.7616,0.6152
2.7348,0.86926,0.66253
2.7348,0.89855,0.6152
2.7348,0.98132,0.74894
2.7348,1.0653,0.71774
2.7348,1.1016,0.90662
2.7348,1.2306,1.1484
2.7348,1.3691,1.4355
2.7348,1.5177,1.4355
2.7348,1.6772,1.7226
2.7348,1.8429,1.7226
2.7348,2.0123,1.566
2.7348,2.1855,1.566
2.7348,2.3625,1.566
2.7348,2.5434,1.566
2.7348,2.7284,1.7226
2.7348,2.915,1.3251
2.7348,3.1016,1.4355
2.7029,3.1723,1.7226
2.7029,3.3477,1.7226
2.7029,3.5232,1.566
2.7029,3.6979,1.566
2.7029,3.8688,1.566
2.7029,4.036,1.566
2.7029,4.1996,1.566
2.7029,4.3596,1.7226
2.7029,4.5161,1.7226
2.7029,4.6692,1.566
2.7029,4.8144,1.4355
2.7029,4.9503,1.3251
2.7029,5.0776,1.1484
2.7029,5.1967,0.90662
2.7029,5.3083,0.78299
2.7029,5.3703,0.63799
2.7029,5.4127,0.68903
2.7029,5.5124,0.6152
2.7029,5.5224,0.6152
2.7029,5.6193,0.68903
2.7029,5.6746,0.59399
2.7029,5.734,0.74894
2.7029,5.8267,0.68903
2.7029,5.8571,0.68903
2.7029,5.9789,0.82027
2.7029,5.9893,0.82027
2.7029,6.131,1.2304
2.7029,0,1.566
2.7029,0.15215,1.2304
2.7029,0.29393,0.82027
2.7029,0.3043,0.82027
2.7029,0.42605,0.68903
2.7029,0.45645,0.68903
2.7029,0.54917,0.74894
2.7029,0.6086,0.59399
2.7029,0.6639,0.68903
2.7029,0.76075,0.6152
2.7029,0.77082,0.6152
2.7029,0.87046,0.68903
2.7029,0.9129,0.63799
2.7029,0.97489,0.78299
2.7029,1.0864,0.90662
2.7029,1.2056,1.1484
2.7029,1.3329,1.3251
2.7029,1.4688,1.4355
2.7029,1.614,1.566
2.7029,1.7671,1.7226
2.7029,1.9236,1.7226
2.7029,2.0836,1.566
2.7029,2.2472,1.566
2.7029,2.4144,1.566
2.7029,2.5853,1.566
2.7029,2.76,1.566
2.7029,2.9355,1.7226
2.7029,3.1109,1.7226
2.6715,3.3238,1.914
2.6715,3.4899,1.566
2.6715,3.6559,1.566
2.6715,3.8186,1.566
2.6715,3.9776,1.566
2.6715,4.1332,1.7226
2.6715,4.2854,1.7226
2.6715,4.4343,1.7226
2.6715,4.5799,1.566
2.6715,4.7219,1.4355
2.6715,4.8554,1.4355
2.6715,4.9809,1.3251
2.6715,5.0989,1.1484
2.6715,5.2098,0.95698
2.6715,5.314,0.74894
2.6715,5.356,0.68903
2.6715,5.412,0.68903
2.6715,5.4987,0.59399
2.6715,5.5049,0.59399
2.6715,5.6042,0.63799
2.6715,5.6413,0.57419
2.6715,5.7102,0.71774
2.6715,5.784,0.63799
2.6715,5.8235,0.68903
2.6715,5.9266,0.74894
2.6715,5.9445,0.74894
2.6715,6.0692,0.90662
2.6715,6.0738,0.90662
2.6715,6.2119,1.4355
2.6715,0.071288,1.4355
2.6715,0.20938,0.90662
2.6715,0.21394,0.90662
2.6715,0.33865,0.74894
2.6715,0.35658,0.74894
2.6715,0.45967,0.68903
2.6715,0.49923,0.63799
2.6715,0.57295,0.71774
2.6715,0.64188,0.57419
2.6715,0.67901,0.63799
2.6715,0.77829,0.59399
2.6715,0.78453,0.59399
2.6715,0.87123,0.68903
2.6715,0.92717,0.68903
2.6715,0.96921,0.74894
2.6715,1.0734,0.95698
2.6715,1.1843,1.1484
2.6715,1.3023,1.3251
2.6715,1.4278,1.4355
2.6715,1.5613,1.4355
2.6715,1.7033,1.566
2.6715,1.8489,1.7226
2.6715,1.9978,1.7226
2.6715,2.15,1.7226
2.6715,2.3056,1.566
2.6715,2.4646,1.566
2.6715,2.6273,1.566
2.6715,2.7933,1.566
2.6715,2.9594,1.914
2.6405,3.2931,1.914
2.6405,3.4511,1.566
2.6405,3.6091,1.566
2.6405,3.7649,1.566
2.6405,3.9173,1.566
2.6405,4.0663,1.7226
2.6405,4.2121,1.7226
2.6405,4.3546,1.7226
2.6405,4.494,1.566
2.6405,4.6304,1.4355
2.6405,4.7619,1.4355
2.6405,4.886,1.3251
2.6405,5.003,1.3251
2.6405,5.1134,1.2304
2.6405,5.2175,1.0766
2.6405,5.3156,0.78299
2.6405,5.3409,0.71774
2.6405,5.4083,0.71774
2.6405,5.4761,0.59399
2.6405,5.4956,0.6152
2.6405,5.5883,0.63799
2.6405,5.6106,0.59399
2.6405,5.6869,0.74894
2.6405,5.7451,0.6152
2.6405,5.7918,0.68903
2.6405,5.8796,0.71774
2.6405,5.9035,0.68903
2.6405,6.0142,0.82027
2.6405,6.0223,0.82027
2.6405,6.1487,1.1484
2.6405,0,1.566
2.6405,0.13451,1.1484
2.6405,0.26093,0.82027
2.6405,0.26903,0.82027
2.6405,0.37973,0.68903
2.6405,0.40355,0.71774
2.6405,0.49137,0.68903
2.6405,0.53806,0.6152
2.6405,0.59629,0.74894
2.6405,0.67258,0.59399
2.6405,0.6949,0.63799
2.6405,0.78757,0.6152
2.6405,0.80709,0.59399
2.6405,0.87492,0.71774
2.6405,0.94226,0.71774
2.6405,0.96754,0.78299
2.6405,1.0657,1.0766
2.6405,1.1698,1.2304
2.6405,1.2802,1.3251
2.6405,1.3972,1.3251
2.6405,1.5213,1.4355
2.6405,1.6528,1.4355
2.6405,1.7891,1.566
2.6405,1.9286,1.7226
2.6405,2.0711,1.7226
2.6405,2.2169,1.7226
2.6405,2.3659,1.566
2.6405,2.5183,1.566
2.6405,2.674,1.566
2.6405,2.8321,1.566
2.6405,2.9901,1.914
2.6101,3.258,2
2.6101,3.4092,1.566
2.6101,3.5603,1.566
2.6101,3.7104,1.566
2.6101,3.8572,1.7226
2.6101,4.0007,1.914
2.6101,4.1411,1.7226
2.6101,4.2784,1.7226
2.6101,4.4126,1.566
2.6101,4.5439,1.566
2.6101,4.6723,1.4355
2.6101,4.7951,1.3251
2.6101,4.9112,1.3251
2.6101,5.0211,1.2304
2.6101,5.125,1.2304
2.6101,5.2233,1.0766
2.6101,5.3164,0.78299
2.6101,5.4044,0.68903
2.6101,5.4546,0.6152
2.6101,5.4876,0.66253
2.6101,5.5747,0.63799
2.6101,5.582,0.59399
2.6101,5.667,0.66253
2.6101,5.7095,0.59399
2.6101,5.7649,0.66253
2.6101,5.837,0.66253
2.6101,5.8687,0.68903
2.6101,5.9645,0.74894
2.6101,5.9788,0.74894
2.6101,6.092,0.90662
2.6101,6.0956,0.90662
2.6101,6.2195,1.4355
2.6101,0.063719,1.4355
2.6101,0.18757,0.90662
2.6101,0.1912,0.90662
2.6101,0.30435,0.74894
2.6101,0.31869,0.74894
2.6101,0.41446,0.68903
2.6101,0.44618,0.66253
2.6101,0.51829,0.66253
2.6101,0.57366,0.59399
2.6101,0.6162,0.66253
2.6101,0.70115,0.59399
2.6101,0.70852,0.63799
2.6101,0.79557,0.66253
2.6101,0.82863,0.6152
2.6101,0.87882,0.68903
2.6101,0.96682,0.78299
2.6101,1.0598,1.0766
2.6101,1.1582,1.2304
2.6101,1.2621,1.2304
2.6101,1.372,1.3251
2.6101,1.4881,1.3251
2.6101,1.6109,1.4355
2.6101,1.7393,1.566
2.6101,1.8705,1.566
2.6101,2.0048,1.7226
2.6101,2.1421,1.7226
2.6101,2.2825,1.914
2.6101,2.426,1.7226
2.6101,2.5728,1.566
2.6101,2.7229,1.566
2.6101,2.874,1.566
2.6101,3.0251,2
2.5802,3.2162,2
2.5802,3.3613,1.566
2.5802,3.5064,1.566
2.5802,3.6516,1.7226
2.5802,3.7938,1.7226
2.5802,3.9328,1.914
2.5802,4.0688,1.7226
2.5802,4.2017,1.7226
2.5802,4.3317,1.4355
2.5802,4.4588,1.4355
2.5802,4.5831,1.4355
2.5802,4.7046,1.4355
2.5802,4.8202,1.3251
2.5802,4.9297,1.3251
2.5802,5.0336,1.2304
2.5802,5.1322,1.1484
2.5802,5.2256,1.0133
2.5802,5.3143,0.82027
2.5802,5.3984,0.68903
2.5802,5.4337,0.63799
2.5802,5.4782,0.68903
2.5802,5.555,0.59399
2.5802,5.5602,0.59399
2.5802,5.6471,0.66253
2.5802,5.6764,0.57419
2.5802,5.7388,0.71774
2.5802,5.7978,0.6152
2.5802,5.8359,0.63799
2.5802,5.9191,0.66253
2.5802,5.9385,0.66253
2.5802,6.0405,0.78299
2.5802,6.0471,0.82027
2.5802,6.1618,1.1484
2.5802,0,1.566
2.5802,0.12136,1.1484
2.5802,0.23612,0.82027
2.5802,0.24272,0.78299
2.5802,0.34465,0.66253
2.5802,0.36407,0.66253
2.5802,0.44728,0.63799
2.5802,0.48543,0.6152
2.5802,0.54434,0.71774
2.5802,0.60679,0.57419
2.5802,0.63613,0.66253
2.5802,0.72294,0.59399
2.5802,0.72815,0.59399
2.5802,0.80503,0.68903
2.5802,0.8495,0.63799
2.5802,0.88479,0.68903
2.5802,0.96888,0.82027
2.5802,1.0575,1.0133
2.5802,1.151,1.1484
2.5802,1.2496,1.2304
2.5802,1.3535,1.3251
2.5802,1.463,1.3251
2.5802,1.5785,1.4355
2.5802,1.7001,1.4355
2.5802,1.8244,1.4355
2.5802,1.9515,1.4355
2.5802,2.0815,1.7226
2.5802,2.2144,1.7226
2.5802,2.3504,1.914
2.5802,2.4894,1.7226
2.5802,2.6316,1.7226
2.5802,2.7767,1.566
2.5802,2.9219,1.566
2.5802,3.067,2
2.5508,3.3138,1.914
2.5508,3.4536,1.7226
2.5508,3.5935,1.7226
2.5508,3.7319,1.914
2.5508,3.8671,1.914
2.5508,3.9994,1.566
2.5508,4.1287,1.566
2.5508,4.2551,1.4355
2.5508,4.3787,1.4355
2.5508,4.4995,1.4355
2.5508,4.6177,1.4355
2.5508,4.7326,1.3251
2.5508,4.8418,1.3251
2.5508,4.9457,1.1484
2.5508,5.0444,1.1484
2.5508,5.1383,1.0766
2.5508,5.2275,1.0766
2.5508,5.3124,0.95698
2.5508,5.393,0.71774
2.5508,5.4134,0.63799
2.5508,5.4697,0.68903
2.5508,5.5294,0.57419
2.5508,5.5475,0.57419
2.5508,5.6295,0.63799
2.5508,5.6453,0.57419
2.5508,5.7161,0.71774
2.5508,5.7613,0.59399
2.5508,5.8073,0.63799
2.5508,5.8773,0.63799
2.5508,5.9036,0.63799
2.5508,5.9933,0.68903
2.5508,6.0051,0.71774
2.5508,6.1092,0.86129
2.5508,6.1122,0.95698
2.5508,6.2252,1.3251
2.5508,0.057971,1.3251
2.5508,0.17094,0.95698
2.5508,0.17395,0.86129
2.5508,0.27804,0.71774
2.5508,0.28992,0.68903
2.5508,0.37958,0.63799
2.5508,0.4059,0.63799
2.5508,0.47585,0.63799
2.5508,0.52188,0.59399
2.5508,0.56713,0.71774
2.5508,0.63785,0.57419
2.5508,0.65366,0.63799
2.5508,0.73571,0.57419
2.5508,0.75383,0.57419
2.5508,0.8135,0.68903
2.5508,0.8698,0.63799
2.5508,0.89017,0.71774
2.5508,0.97081,0.95698
2.5508,1.0556,1.0766
2.5508,1.1449,1.0766
2.5508,1.2387,1.1484
2.5508,1.3375,1.1484
2.5508,1.4414,1.3251
2.5508,1.5506,1.3251
2.5508,1.6655,1.4355
2.5508,1.7837,1.4355
2.5508,1.9045,1.4355
2.5508,2.0281,1.4355
2.5508,2.1545,1.566
2.5508,2.2838,1.566
2.5508,2.416,1.914
2.5508,2.5513,1.914
2.5508,2.6897,1.7226
2.5508,2.8295,1.7226
2.5508,2.9694,1.914
2.5218,3.2609,2
2.5218,3.3962,1.7226
2.5218,3.5314,1.914
2.5218,3.6667,1.914
2.5218,3.7989,1.566
2.5218,3.9281,1.566
2.5218,4.0544,1.566
2.5218,4.1779,1.4355
2.5218,4.2986,1.4355
2.5218,4.4166,1.4355
2.5218,4.532,1.3251
2.5218,4.6447,1.4355
2.5218,4.7539,1.3251
2.5218,4.8579,1.2304
2.5218,4.9569,1.1484
2.5218,5.0513,1.1484
2.5218,5.1411,1.0766
2.5218,5.2268,1.0766
2.5218,5.3083,1.0133
2.5218,5.386,0.74894
2.5218,5.46,0.66253
2.5218,5.5047,0.57419
2.5218,5.5339,0.57419
2.5218,5.6117,0.59399
2.5218,5.6159,0.59399
2.5218,5.6936,0.66253
2.5218,5.7271,0.55567
2.5218,5.7798,0.66253
2.5218,5.8383,0.59399
2.5218,5.8704,0.6152
2.5218,5.9495,0.63799
2.5218,5.9659,0.66253
2.5218,6.0607,0.74894
2.5218,6.0663,0.74894
2.5218,6.172,1.0133
2.5218,0,1.566
2.5218,0.11122,1.0133
2.5218,0.2169,0.74894
2.5218,0.22244,0.74894
2.5218,0.31732,0.66253
2.5218,0.33366,0.63799
2.5218,0.41274,0.6152
2.5218,0.44488,0.59399
2.5218,0.50342,0.66253
2.5218,0.5561,0.55567
2.5218,0.58958,0.66253
2.5218,0.66731,0.59399
2.5218,0.67145,0.59399
2.5218,0.74925,0.57419
2.5218,0.77853,0.57419
2.5218,0.82317,0.66253
2.5218,0.89718,0.74894
2.5218,0.97487,1.0133
2.5218,1.0564,1.0766
2.5218,1.142,1.0766
2.5218,1.2319,1.1484
2.5218,1.3263,1.1484
2.5218,1.4253,1.2304
2.5218,1.5293,1.3251
2.5218,1.6384,1.4355
2.5218,1.7512,1.3251
2.5218,1.8666,1.4355
2.5218,1.9846,1.4355
2.5218,2.1053,1.4355
2.5218,2.2288,1.566
2.5218,2.3551,1.566
2.5218,2.4843,1.566
2.5218,2.6165,1.914
2.5218,2.7517,1.914
2.5218,2.887,1.7226
2.5218,3.0223,2
2.4934,3.339,2
2.4934,3.4702,1.914
2.4934,3.6014,1.7226
2.4934,3.731,1.566
2.4934,3.8578,1.566
2.4934,3.9816,1.566
2.4934,4.1027,1.4355
2.4934,4.221,1.4355
2.4934,4.3367,1.3251
2.4934,4.4497,1.2304
2.4934,4.5602,1.4355
2.4934,4.6683,1.2304
2.4934,4.7724,1.2304
2.4934,4.8717,1.1484
2.4934,4.9666,1.1484
2.4934,5.057,1.0766
2.4934,5.1434,1.0133
2.4934,5.2258,1.0133
2.4934,5.3044,0.95698
2.4934,5.3795,0.78299
2.4934,5.4511,0.66253
2.4934,5.4808,0.6152
2.4934,5.5216,0.6152
2.4934,5.5878,0.55567
2.4934,5.5957,0.57419
2.4934,5.6735,0.6152
2.4934,5.6948,0.57419
2.4934,5.7552,0.63799
2.4934,5.8017,0.55567
2.4934,5.841,0.59399
2.4934,5.9087,0.6152
2.4934,5.9312,0.57419
2.4934,6.0157,0.66253
2.4934,6.0258,0.63799
2.4934,6.1227,0.86129
2.4934,6.1253,0.86129
2.4934,6.2297,1.1484
2.4934,0.053483,1.1484
2.4934,0.15791,0.86129
2.4934,0.16047,0.86129
2.4934,0.25734,0.63799
2.4934,0.26746,0.66253
2.4934,0.35201,0.57419
2.4934,0.37445,0.6152
2.4934,0.44214,0.59399
2.4934,0.48145,0.55567
2.4934,0.52796,0.63799
2.4934,0.58844,0.57419
2.4934,0.60967,0.6152
2.4934,0.68747,0.57419
2.4934,0.69543,0.55567
2.4934,0.76155,0.6152
2.4934,0.80242,0.6152
2.4934,0.83207,0.66253
2.4934,0.9037,0.78299
2.4934,0.97874,0.95698
2.4934,1.0574,1.0133
2.4934,1.1398,1.0133
2.4934,1.2261,1.0766
2.4934,1.3166,1.1484
2.4934,1.4115,1.1484
2.4934,1.5108,1.2304
2.4934,1.6149,1.2304
2.4934,1.7229,1.4355
2.4934,1.8334,1.2304
2.4934,1.9465,1.3251
2.4934,2.0622,1.4355
2.4934,2.1805,1.4355
2.4934,2.3016,1.566
2.4934,2.4254,1.566
2.4934,2.5522,1.566
2.4934,2.6818,1.7226
2.4934,2.813,1.914
2.4934,2.9442,2
2.4654,3.2775,2
2.4654,3.405,1.7226
2.4654,3.5326,1.7226
2.4654,3.6601,1.566
2.4654,3.7849,1.566
2.4654,3.9068,1.4355
2.4654,4.026,1.3251
2.4654,4.1424,1.3251
2.4654,4.2562,1.3251
2.4654,4.3675,1.3251
2.4654,4.4762,1.2304
2.4654,4.5824,1.2304
2.4654,4.6862,1.2304
2.4654,4.786,1.2304
2.4654,4.8814,1.1484
2.4654,4.9726,1.0766
2.4654,5.0598,1.0133
2.4654,5.1431,1.0133
2.4654,5.2227,1.0133
2.4654,5.2989,0.95698
2.4654,5.3716,0.82027
2.4654,5.4412,0.68903
2.4654,5.5086,0.59399
2.4654,5.5607,0.5383
2.4654,5.5793,0.57419
2.4654,5.6535,0.55567
2.4654,5.6639,0.57419
2.4654,5.7312,0.59399
2.4654,5.7671,0.55567
2.4654,5.8126,0.6152
2.4654,5.8703,0.59399
2.4654,5.8981,0.57419
